model,store,product,horizon,smape,mase,rmse,rmsle
ARIMA_DAILY,S003,P0006,14,41.2476,0.8248,35.4274,0.6408
ARIMA_DAILY,S003,P0007,14,33.4397,0.6357,44.444,0.4902
ARIMA_DAILY,S003,P0008,14,30.4115,0.7164,38.8203,0.3663
ARIMA_DAILY,S003,P0009,14,34.7781,0.8305,39.2749,0.4565
ARIMA_DAILY,S003,P0010,14,31.1333,0.6786,34.8039,0.5089
ARIMA_DAILY,S003,P0011,14,43.8326,0.8192,42.7436,0.954
ARIMA_DAILY,S003,P0012,14,40.1884,0.8058,32.1077,0.6669
ARIMA_DAILY,S003,P0013,14,38.0642,0.6473,42.927,0.8873
ARIMA_DAILY,S003,P0014,14,35.7399,0.7964,46.2466,0.4429
ARIMA_DAILY,S003,P0015,14,39.3423,0.6431,45.2914,0.7894
ARIMA_DAILY,S003,P0016,14,35.2138,0.6906,42.2665,0.4802
ARIMA_DAILY,S003,P0017,14,42.884,0.8313,32.2942,0.7314
ARIMA_DAILY,S003,P0018,14,39.6955,0.797,31.3415,0.5236
ARIMA_DAILY,S003,P0019,14,25.7058,0.5843,28.9901,0.3565
ARIMA_DAILY,S003,P0020,14,32.8737,0.7904,50.9089,0.4265
ARIMA_DAILY,S004,P0001,14,38.3675,0.7152,47.5053,0.8345
ARIMA_DAILY,S004,P0002,14,41.981,0.6763,44.2353,0.7946
ARIMA_DAILY,S004,P0003,14,43.0743,0.8964,40.3645,0.609
ARIMA_DAILY,S004,P0004,14,38.7544,0.7275,48.8443,0.7571
ARIMA_DAILY,S004,P0005,14,31.8952,0.7831,33.9138,0.4157
ARIMA_DAILY,S004,P0006,14,34.3271,0.596,38.1842,0.4667
ARIMA_DAILY,S004,P0007,14,40.2468,0.7904,51.3709,0.564
ARIMA_DAILY,S004,P0008,14,39.2345,0.8511,27.6112,0.5434
ARIMA_DAILY,S004,P0009,14,35.5843,0.7089,40.5672,0.8162
ARIMA_DAILY,S004,P0010,14,41.5376,0.7648,47.9879,0.6217
ARIMA_DAILY,S004,P0011,14,36.1538,0.8152,51.7456,0.5046
ARIMA_DAILY,S004,P0012,14,34.6069,0.9075,36.5087,0.427
ARIMA_DAILY,S004,P0013,14,38.8084,0.6954,45.115,0.6718
ARIMA_DAILY,S004,P0014,14,39.8021,0.7226,33.282,0.5454
ARIMA_DAILY,S004,P0015,14,40.614,0.7188,30.84,0.5357
ARIMA_DAILY,S004,P0016,14,43.0929,0.8031,32.1132,0.7112
ARIMA_DAILY,S004,P0017,14,29.039,0.7087,34.0765,0.3959
ARIMA_DAILY,S004,P0018,14,34.9801,0.6836,24.3661,0.4918
ARIMA_DAILY,S004,P0019,14,30.0238,0.7609,36.8678,0.4262
ARIMA_DAILY,S004,P0020,14,40.9397,0.7503,31.09,0.7133
ARIMA_DAILY,S005,P0001,14,37.4709,0.6566,41.8954,0.7752
ARIMA_DAILY,S005,P0002,14,38.3549,0.8153,40.8087,0.4835
ARIMA_DAILY,S005,P0003,14,43.1394,0.8066,37.2859,0.6913
ARIMA_DAILY,S005,P0004,14,33.3485,0.7637,39.8376,0.4703
ARIMA_DAILY,S005,P0005,14,36.9317,0.7097,41.6415,0.8345
ARIMA_DAILY,S005,P0006,14,36.5978,0.7232,48.716,0.697
ARIMA_DAILY,S005,P0007,14,36.3373,0.7068,45.6059,0.5069
ARIMA_DAILY,S005,P0008,14,30.2058,0.6464,33.5993,0.4014
ARIMA_DAILY,S005,P0009,14,37.7544,0.7371,45.6931,0.8457
ARIMA_DAILY,S005,P0010,14,36.7953,0.6884,46.1712,0.4913
ARIMA_DAILY,S005,P0011,14,43.1613,0.8865,43.7648,0.765
ARIMA_DAILY,S005,P0012,14,40.8518,0.9052,37.0023,0.5225
ARIMA_DAILY,S005,P0013,14,38.1335,0.6931,45.5194,0.5066
ARIMA_DAILY,S005,P0014,14,38.1454,0.7471,31.2433,0.6648
ARIMA_DAILY,S005,P0015,14,36.402,0.6472,41.1807,0.6947
ARIMA_DAILY,S005,P0016,14,50.3296,0.8186,42.8041,0.8575
ARIMA_DAILY,S005,P0017,14,45.8991,0.8458,39.5628,0.7171
ARIMA_DAILY,S005,P0018,14,29.4621,0.6594,34.0306,0.3668
ARIMA_DAILY,S005,P0019,14,44.2944,0.8613,34.1391,0.5658
ARIMA_DAILY,S005,P0020,14,36.5531,0.6679,28.6335,0.5512
ARIMA_DAILY,S001,P0001,28,36.2477,0.8602,39.5658,0.4748
